userId,movieId,rating,timestamp
20055,303,3.0,1163338661
20055,305,2.0,1163388720
20055,306,5.0,1160639746
20055,307,4.5,1160981034
20055,308,3.5,1163120771
20055,309,2.0,1161004011
20055,313,4.0,1163391483
20055,314,4.0,1163388368
20055,315,2.0,1163386032
20055,316,3.0,1160464610
20055,317,3.0,1163385528
20055,318,4.5,1160463940
20055,319,4.0,1160551987
20055,321,4.0,1163398037
20055,322,4.0,1163340214
20055,326,4.0,1160548574
20055,327,1.5,1163338746
20055,328,2.5,1163340797
20055,329,2.5,1160464802
20055,332,1.5,1163341288
20055,333,2.0,1163337469
20055,334,4.5,1160639763
20055,337,4.0,1161003833
20055,338,2.0,1163339004
20055,339,3.0,1160532611
20055,340,1.5,1163390051
20055,341,3.0,1161004494
20055,342,3.5,1163336997
20055,344,3.0,1160464321
20055,345,3.5,1163386243
20055,346,3.5,1163397711
20055,347,3.0,1163470483
20055,348,4.0,1163386748
20055,349,3.0,1160464486
20055,350,3.0,1163385418
20055,351,2.5,1163388550
20055,352,3.5,1163390478
20055,353,3.5,1163385635
20055,354,3.5,1163390859
20055,355,2.0,1163386689
20055,356,4.5,1344220422
20055,357,4.5,1160464870
20055,358,2.5,1163341028
20055,360,2.0,1163389689
20055,361,3.0,1163387769
20055,362,3.0,1163387527
20055,363,3.5,1160549293
20055,364,4.0,1160464640
20055,365,3.0,1163396595
20055,366,2.5,1163389411
20055,367,3.5,1160464923
20055,368,3.0,1160534897
20055,369,4.0,1163391136
20055,370,2.5,1163385762
20055,371,3.0,1163388274
20055,372,3.0,1163387143
20055,373,4.0,1160626616
20055,374,1.5,1163388427
20055,376,2.5,1163385950
20055,377,4.5,1160464181
20055,378,2.5,1163389450
20055,379,2.5,1163388322
20055,380,3.0,1160464097
20055,381,3.5,1163387950
20055,382,2.5,1163387827
20055,383,1.5,1163388006
20055,389,4.0,1160998586
20055,390,3.0,1181451205
20055,392,2.5,1160999271
20055,393,1.5,1163390119
20055,394,1.5,1160626506
20055,398,3.0,1163477707
20055,403,2.5,1163555656
20055,404,3.0,1163477156
20055,405,1.5,1163388979
20055,410,3.5,1160533831
20055,412,4.0,1163395434
20055,413,2.5,1163387875
20055,415,2.0,1163395848
20055,416,2.0,1163389866
20055,417,3.5,1163388902
20055,419,1.5,1163395279
20055,420,1.5,1163385567
20055,421,3.5,1163389917
20055,422,3.5,1163390303
20055,423,2.0,1163389561
20055,426,2.0,1163395737
20055,427,1.5,1163395301
20055,428,4.0,1163395289
20055,429,2.5,1163390166
20055,431,3.5,1160999845
20055,432,3.0,1163385815
20055,433,1.5,1163390678
20055,434,2.5,1160465156
20055,435,2.0,1163393467
20055,436,2.0,1163391019
20055,437,1.5,1163389720
20055,438,1.5,1163391448
20055,440,4.0,1160533435
20055,441,4.5,1161073704
20055,442,2.5,1160534470
20055,443,3.0,1163121041
20055,444,1.5,1163397173
20055,445,2.0,1163396516
20055,446,4.5,1160552757
20055,448,4.0,1161072746
20055,450,2.5,1163389125
20055,452,3.0,1163390719
20055,453,2.0,1163398005
20055,454,3.5,1160465197
20055,455,3.0,1163393857
20055,456,4.0,1160549782
20055,457,4.5,1160463913
20055,458,3.0,1163397726
20055,459,2.0,1163391264
20055,464,3.0,1163395876
20055,465,2.0,1163398432
20055,466,3.0,1160462734
20055,468,2.5,1163338097
20055,469,1.5,1163397357
20055,471,3.0,1163386124
20055,473,1.5,1163390526
20055,474,4.0,1160533783
20055,475,4.0,1160551045
20055,477,3.5,1163395424
20055,479,2.5,1163397415
20055,480,4.0,1160463870
20055,481,3.0,1163395442
20055,482,2.0,1163389347
20055,483,3.5,1160981585
20055,485,2.0,1163393662
20055,489,2.0,1163395941
20055,490,2.5,1163395790
20055,491,2.0,1163393998
20055,492,4.0,1163396029
20055,493,4.0,1163395504
20055,494,3.0,1163324786
20055,495,4.5,1177577911
20055,497,4.0,1161073520
20055,500,3.0,1160464767
20055,501,4.0,1160640510
20055,502,2.0,1163389165
20055,504,2.0,1163391185
20055,505,1.5,1163390596
20055,506,4.0,1163397136
20055,507,3.5,1163396019
20055,508,3.5,1160534200
20055,509,5.0,1160534066
20055,510,2.5,1163398080
20055,511,2.0,1163396683
20055,512,3.0,1163390913
20055,514,3.5,1163388115
20055,515,4.5,1173063692
20055,516,2.0,1163388758
20055,517,2.5,1163395557
20055,518,3.0,1163390954
20055,519,1.5,1163395283
20055,520,2.0,1163393501
20055,521,2.5,1163396387
20055,522,3.5,1163470767
20055,523,4.0,1179039577
20055,524,2.5,1163393893
20055,526,4.0,1163556017
20055,527,5.0,1160464171
20055,529,4.0,1160551158
20055,531,3.5,1163393949
20055,532,3.5,1163387569
20055,533,2.0,1163388495
20055,534,4.0,1163394165
20055,535,5.0,1160983421
20055,537,3.0,1163388678
20055,538,4.5,1163394059
20055,539,3.5,1160465107
20055,540,2.0,1163394242
20055,541,5.0,1160532856
20055,542,1.5,1163395685
20055,543,3.0,1163393573
20055,544,2.0,1163396424
20055,546,2.0,1163395426
20055,548,2.0,1163389213
20055,549,5.0,1160983631
20055,550,3.0,1163388841
20055,551,4.5,1160983410
20055,552,2.0,1163393628
20055,553,3.5,1163393436
20055,555,3.5,1160999629
20055,556,3.5,1160549576
20055,558,3.0,1163390787
20055,562,3.5,1163326288
20055,563,4.0,1163556347
20055,567,2.0,1163556421
20055,569,2.0,1163389952
20055,570,3.5,1160640552
20055,571,3.5,1161005060
20055,573,2.0,1163555877
20055,574,3.5,1163390357
20055,575,3.0,1163389634
20055,576,2.5,1163556783
20055,579,3.0,1163556678
20055,581,5.0,1160550451
20055,582,2.5,1163555961
20055,583,4.0,1163120911
20055,584,2.0,1163556240
20055,585,3.0,1163337731
20055,586,3.5,1160533028
20055,587,4.0,1160465076
20055,588,4.0,1160464243
20055,589,5.0,1160463834
20055,590,4.0,1160464054
20055,592,4.5,1181398595
20055,593,5.0,1160463820
20055,594,5.0,1160534595
20055,595,4.5,1160464430
20055,596,5.0,1176087123
20055,597,4.0,1160464732
20055,598,1.5,1160996897
20055,599,5.0,1178157827
20055,601,3.0,1163555316
20055,602,4.5,1160551771
20055,605,2.0,1163327506
20055,608,5.0,1160464178
20055,609,2.0,1163327883
20055,610,2.5,1171812085
20055,613,2.0,1163328202
20055,615,3.5,1177976522
20055,616,4.0,1175050326
20055,621,4.0,1163554692
20055,627,3.5,1163328881
20055,628,3.5,1163325122
20055,631,2.0,1163328417
20055,632,3.5,1161071988
20055,635,3.5,1161072707
20055,637,2.5,1163326122
20055,640,1.5,1163327427
20055,645,4.0,1163554853
20055,647,3.5,1163325521
20055,648,3.5,1160464289
20055,649,3.0,1160982872
20055,653,3.0,1163324574
20055,659,4.0,1182090818
20055,661,3.5,1163325409
20055,662,1.5,1163327734
20055,663,4.0,1163327377
20055,665,4.5,1160553351
20055,666,3.0,1161005107
20055,668,5.0,1189410259
20055,670,5.0,1185701068
20055,671,3.0,1182092698
20055,673,2.0,1163325487
20055,674,2.0,1181305584
20055,678,3.0,1160548950
20055,680,4.5,1184981591
20055,681,3.0,1171856048
20055,682,2.5,1163477548
20055,683,2.5,1163556644
20055,688,2.0,1163340167
20055,690,3.5,1163555380
20055,694,2.0,1163327572
20055,701,4.0,1163557003
20055,702,4.5,1181378324
20055,704,1.0,1163329111
20055,707,3.5,1163326605
20055,708,3.5,1160534939
20055,709,2.5,1170731362
20055,711,2.5,1163328467
20055,714,4.5,1160640422
20055,715,2.0,1163554611
20055,716,1.5,1177904489
20055,717,2.0,1163555108
20055,718,3.0,1163554585
20055,719,2.0,1182092620
20055,722,4.0,1160640937
20055,724,2.5,1163325874
20055,728,3.5,1163327170
20055,729,3.0,1160626018
20055,733,3.0,1160464689
20055,736,2.5,1160464583
20055,737,1.5,1163326700
20055,741,4.5,1160550679
20055,742,2.0,1163329179
20055,743,2.0,1163326319
20055,745,5.0,1160535498
20055,746,4.5,1191291240
20055,748,2.5,1163326378
20055,749,2.5,1192695297
20055,750,5.0,1160534597
20055,751,2.5,1160999813
20055,755,3.0,1189585002
20055,756,3.0,1163476831
20055,757,4.0,1160626451
20055,758,3.0,1160627857
20055,759,4.0,1160640671
20055,760,3.0,1161004938
20055,761,1.5,1214562440
20055,762,2.0,1163325302
20055,765,1.5,1163327000
20055,766,2.5,1163328733
20055,770,3.0,1191982356
20055,774,2.5,1171811090
20055,775,2.5,1181378677
20055,778,4.0,1160534586
20055,780,3.0,1160464141
20055,781,2.5,1163328613
20055,783,3.0,1163325259
20055,784,3.5,1163324849
20055,785,3.5,1163325377
20055,786,2.0,1160534522
20055,787,4.0,1160625818
20055,788,3.0,1160534143
20055,789,3.0,1163555492
20055,790,2.0,1163556159
20055,791,3.0,1163476912
20055,792,4.0,1170908637
20055,793,3.0,1163120829
20055,796,2.5,1177908400
20055,797,2.5,1163475765
20055,798,2.0,1168046243
20055,799,3.0,1163326414
20055,800,4.5,1160549890
20055,802,2.5,1163324946
20055,804,2.5,1163328254
20055,805,2.0,1163325004
20055,807,3.0,1163555042
20055,818,2.5,1163327635
20055,820,2.0,1189409799
20055,823,3.0,1181396093
20055,824,3.0,1160998674
20055,829,1.5,1163329340
20055,830,2.5,1163326210
20055,832,3.5,1163324753
20055,836,2.0,1163326848
20055,837,3.5,1163326893
20055,838,3.5,1163325815
20055,839,1.0,1163327214
20055,841,4.0,1185701761
20055,842,2.0,1163328582
20055,844,2.0,1160983271
20055,845,3.0,1163555414
20055,848,3.0,1163328302
20055,849,2.0,1163326002
20055,850,4.5,1160626586
20055,852,3.5,1163325182
20055,854,4.0,1188276217
20055,855,3.0,1163557230
20055,857,4.0,1190888170
20055,858,5.0,1160464527
20055,860,3.0,1163554646
20055,861,3.0,1163327966
20055,866,3.5,1161004482
20055,873,2.5,1177579723
20055,880,1.5,1163326569
20055,889,2.5,1163556127
20055,891,1.5,1163341393
20055,894,4.0,1196385010
20055,896,4.0,1163555234
20055,897,4.5,1192693662
20055,898,5.0,1176087265
20055,899,5.0,1176087212
20055,900,5.0,1189581244
20055,901,4.0,1188278676
20055,902,4.5,1176087203
20055,903,5.0,1176087122
20055,904,5.0,1160535088
20055,905,5.0,1196382569
20055,906,4.5,1192174979
20055,907,4.5,1196382915
20055,908,5.0,1160535101
20055,909,5.0,1178157863
20055,910,5.0,1176087201
20055,911,4.0,1181959988
20055,912,5.0,1160533272
20055,913,5.0,1176087140
20055,914,5.0,1176087216
20055,915,5.0,1189467392
20055,916,5.0,1189575489
20055,917,4.0,1194851953
20055,918,5.0,1192175064
20055,919,5.0,1160533287
20055,920,5.0,1168506440
20055,921,4.0,1171433885
20055,922,5.0,1160553475
20055,923,5.0,1168506435
20055,924,5.0,1160533540
20055,925,2.5,1191977926
20055,926,5.0,1189583373
20055,927,4.5,1194852195
20055,928,5.0,1185350498
20055,929,4.0,1192716940
20055,930,5.0,1187070637
20055,931,4.0,1192172838
20055,932,3.5,1188278643
20055,933,4.0,1189410246
20055,934,5.0,1189583790
20055,935,5.0,1189576316
20055,936,4.5,1194851831
20055,937,4.0,1188279631
20055,938,4.5,1188195786
20055,939,2.5,1188276468
20055,940,5.0,1194916707
20055,941,4.0,1192716866
20055,942,5.0,1192174841
20055,943,4.0,1191937552
20055,944,4.5,1194921639
20055,945,5.0,1196381544
20055,946,5.0,1192695970
20055,947,5.0,1195181105
20055,948,4.5,1189408387
20055,949,5.0,1189410250
20055,950,5.0,1196382571
20055,951,5.0,1185350500
20055,952,4.5,1189408030
20055,953,5.0,1176087114
20055,954,5.0,1187070621
20055,955,5.0,1194916700
20055,956,3.0,1192714953
20055,957,4.0,1217808774
20055,958,2.5,1192694829
20055,959,4.0,1196383162
20055,960,3.0,1191981880
20055,961,3.0,1195181376
20055,962,3.0,1194853978
20055,963,4.5,1190887004
20055,964,3.0,1191937792
20055,965,5.0,1196381225
20055,966,3.0,1192173810
20055,967,2.5,1192694238
20055,968,5.0,1176087252
20055,969,4.0,1189581221
20055,970,3.5,1189576812
20055,971,4.0,1188195540
20055,972,3.0,1189468447
20055,973,4.5,1192714661
20055,974,3.0,1194918181
20055,975,2.0,1194996175
20055,976,4.0,1196385486
20055,977,1.5,1196381079
20055,982,3.5,1189411909
20055,985,3.5,1161000589
20055,986,4.0,1163327824
20055,989,3.0,1163555181
20055,991,3.0,1163328086
20055,994,4.0,1160550305
20055,1001,3.0,1177558258
20055,1007,2.0,1174111043
20055,1008,3.0,1189411347
20055,1009,3.0,1174110739
20055,1010,3.0,1181302357
20055,1011,3.0,1174112465
20055,1012,5.0,1188277450
20055,1013,4.0,1182062322
20055,1014,3.0,1182089929
20055,1015,3.0,1163396096
20055,1016,2.5,1185700569
20055,1017,4.0,1182089532
20055,1018,3.0,1181451012
20055,1019,3.5,1182092961
20055,1020,2.0,1163394118
20055,1021,2.5,1163389262
20055,1022,4.5,1182092830
20055,1023,4.0,1181305611
20055,1024,4.0,1192172886
20055,1025,2.5,1181959955
20055,1026,3.0,1190887888
20055,1027,3.0,1163472508
20055,1028,4.5,1181920950
20055,1029,5.0,1176087242
20055,1030,3.5,1173834334
20055,1031,3.5,1175048777
20055,1032,4.0,1182092864
20055,1033,3.0,1171853443
20055,1035,5.0,1176087112
20055,1036,5.0,1160532842
20055,1037,2.5,1163469084
20055,1039,2.5,1163477377
20055,1041,4.5,1160551195
20055,1042,3.0,1163325771
20055,1046,3.5,1160553059
20055,1047,2.5,1163325607
20055,1049,2.0,1163326637
20055,1050,3.5,1163475895
20055,1051,4.0,1160999571
20055,1057,3.0,1163327460
20055,1058,2.0,1163555071
20055,1059,3.5,1163325449
20055,1060,4.0,1160551871
20055,1061,2.5,1163325741
20055,1065,4.0,1189585546
20055,1066,3.0,1194921432
20055,1067,2.5,1194995506
20055,1068,4.0,1191937819
20055,1069,4.0,1192175255
20055,1070,2.5,1189580770
20055,1073,4.0,1160464872
20055,1075,3.0,1163554981
20055,1076,4.5,1182087480
20055,1077,4.5,1174113068
20055,1078,4.0,1175049151
20055,1079,4.0,1160531677
20055,1080,4.0,1173830574
20055,1081,4.5,1171355724
20055,1082,4.5,1174478655
20055,1083,3.0,1181450946
20055,1084,5.0,1176087196
20055,1085,4.0,1188195907
20055,1086,4.0,1189467896
20055,1087,3.0,1163554905
20055,1088,4.0,1170841706
20055,1089,5.0,1160534054
20055,1090,4.5,1170909116
20055,1091,1.5,1169868187
20055,1092,3.5,1163468875
20055,1093,3.0,1163472738
20055,1094,5.0,1160462807
20055,1095,4.0,1160550959
20055,1096,4.0,1171433487
20055,1097,5.0,1160464864
20055,1099,3.0,1194916978
20055,1100,2.5,1163121823
20055,1101,3.0,1160534703
20055,1103,5.0,1187070612
20055,1104,5.0,1182092767
20055,1106,3.0,1163477851
20055,1111,4.5,1160549424
20055,1116,2.5,1160640722
20055,1117,2.0,1160981378
20055,1120,4.0,1163325572
20055,1123,4.0,1160549480
20055,1124,4.0,1171812723
20055,1125,3.5,1174110390
20055,1126,2.0,1163473134
20055,1127,3.5,1169866891
20055,1128,3.0,1171882296
20055,1129,4.0,1171811996
20055,1130,4.0,1171882044
20055,1131,4.5,1171077534
20055,1132,4.0,1171077716
20055,1134,2.5,1163555455
20055,1135,3.5,1171863136
20055,1136,5.0,1160532852
20055,1144,3.0,1160640398
20055,1147,5.0,1160546749
20055,1148,4.0,1160547657
20055,1149,2.5,1163477614
20055,1150,3.0,1171434008
20055,1151,3.0,1163555279
20055,1152,4.0,1191291433
20055,1153,4.0,1191291492
20055,1154,4.0,1191977752
20055,1156,5.0,1192693098
20055,1157,4.0,1191982415
20055,1158,2.5,1196382526
20055,1159,3.0,1196382478
20055,1160,3.0,1196383497
20055,1161,4.5,1177555316
20055,1162,4.5,1174479389
20055,1163,4.0,1163555840
20055,1164,4.5,1181448223
20055,1169,3.5,1160547830
20055,1171,4.0,1163469713
20055,1172,5.0,1169867352
20055,1173,4.5,1169868816
20055,1174,2.5,1161073677
20055,1175,4.0,1160549084
20055,1176,4.0,1160981046
20055,1177,3.5,1163470226
20055,1178,4.5,1160553463
20055,1179,5.0,1173098530
20055,1180,3.5,1163474851
20055,1183,4.0,1163324504
20055,1184,3.5,1163474093
20055,1185,4.5,1169867796
20055,1186,5.0,1169867711
20055,1187,4.0,1163470559
20055,1188,3.5,1163393804
20055,1189,5.0,1170731202
20055,1190,3.0,1163123082
20055,1191,4.0,1163473623
20055,1192,4.0,1163474062
20055,1193,5.0,1160531604
20055,1194,3.0,1173833317
20055,1196,5.0,1160464189
20055,1197,5.0,1160464877
20055,1198,5.0,1160464197
20055,1199,5.0,1171207233
20055,1200,4.5,1160532865
20055,1201,5.0,1176087134
20055,1202,5.0,1170905724
20055,1203,4.5,1188278032
20055,1204,5.0,1176087133
20055,1206,5.0,1160534591
20055,1207,5.0,1176087118
20055,1208,5.0,1160534576
20055,1209,5.0,1181304765
20055,1210,4.0,1160464166
20055,1211,5.0,1170898319
20055,1212,5.0,1182092763
20055,1213,5.0,1160533546
20055,1214,5.0,1160532849
20055,1215,2.5,1163393737
20055,1217,5.0,1171263819
20055,1218,5.0,1169868598
20055,1219,5.0,1168506427
20055,1220,4.0,1160534584
20055,1221,5.0,1160533269
20055,1222,4.0,1170840892
20055,1223,4.0,1160547860
20055,1224,4.5,1169868072
20055,1225,5.0,1160534844
20055,1226,5.0,1189579513
20055,1227,5.0,1171331852
20055,1228,5.0,1171861319
20055,1230,5.0,1173833814
20055,1231,5.0,1171341352
20055,1232,4.5,1177555698
20055,1233,5.0,1171811655
20055,1234,5.0,1160462815
20055,1235,4.5,1175048628
20055,1236,4.0,1160547198
20055,1237,5.0,1188277443
20055,1238,5.0,1171341531
20055,1240,5.0,1160532257
20055,1241,4.0,1163396644
20055,1242,4.0,1169867227
20055,1243,3.5,1160553030
20055,1244,5.0,1173830583
20055,1245,4.5,1332044295
20055,1246,3.5,1169866813
20055,1247,5.0,1176087111
20055,1248,5.0,1187070643
20055,1249,4.0,1160550665
20055,1250,5.0,1176087127
20055,1251,5.0,1181959702
20055,1252,5.0,1160462492
20055,1253,5.0,1182092765
20055,1254,5.0,1187070631
20055,1255,2.5,1170905291
20055,1256,5.0,1187070614
20055,1257,3.0,1171208064
20055,1258,4.5,1171861471
20055,1259,4.0,1160534307
20055,1260,5.0,1196386099
20055,1261,4.0,1170842236
20055,1262,4.5,1176087208
20055,1263,5.0,1173831836
20055,1264,4.5,1171853684
20055,1265,4.5,1160532269
20055,1266,5.0,1160548121
20055,1267,5.0,1176087218
20055,1268,2.5,1163122126
20055,1269,4.0,1182092894
20055,1270,4.5,1160464513
20055,1271,4.0,1163472401
20055,1272,4.5,1175050023
20055,1273,4.0,1171078511
20055,1274,5.0,1163560950
20055,1275,2.5,1170909306
20055,1276,4.5,1181380623
20055,1277,5.0,1160981744
20055,1278,5.0,1160462504
20055,1279,3.5,1163473395
20055,1280,5.0,1160548105
20055,1281,5.0,1192715835
20055,1282,5.0,1176087146
20055,1283,5.0,1187070635
20055,1284,5.0,1187070619
20055,1285,4.5,1169867237
20055,1286,3.5,1171863650
20055,1287,5.0,1176087236
20055,1288,5.0,1171269176
20055,1289,5.0,1171342936
20055,1290,3.0,1170898628
20055,1291,3.5,1160532924
20055,1292,4.0,1173830587
20055,1293,5.0,1171353881
20055,1295,4.5,1170730442
20055,1296,5.0,1170909691
20055,1297,4.0,1171263865
20055,1298,2.5,1171355575
20055,1299,4.5,1171269899
20055,1300,4.5,1171264198
20055,1301,4.5,1189407619
20055,1302,4.0,1169867174
20055,1303,4.0,1174110536
20055,1304,5.0,1176087108
20055,1305,4.5,1171334502
20055,1306,3.0,1163473872
20055,1307,4.5,1169867114
20055,1310,3.0,1160640223
20055,1315,3.0,1163477353
20055,1320,2.5,1163468523
20055,1321,4.0,1171812441
20055,1322,2.0,1163471691
20055,1323,1.5,1171350720
20055,1326,2.0,1171434903
20055,1327,2.0,1173831670
20055,1329,3.0,1177906821
20055,1330,2.0,1171203493
20055,1332,2.5,1170906440
20055,1333,4.0,1181959745
20055,1334,3.0,1188195502
20055,1335,1.5,1171856735
20055,1336,2.0,1163474878
20055,1337,3.0,1192173293
20055,1339,3.5,1163469012
20055,1340,5.0,1196381227
20055,1341,2.0,1177578288
20055,1342,3.5,1163469927
20055,1343,2.5,1163472302
20055,1344,4.5,1182050972
20055,1345,4.5,1173835160
20055,1346,2.0,1171434036
20055,1347,4.5,1171270053
20055,1348,4.5,1214562594
20055,1349,1.5,1171206222
20055,1350,4.0,1173836560
20055,1352,2.5,1163313626
20055,1354,5.0,1163327462
20055,1356,3.0,1160533657
20055,1357,4.0,1163325682
20055,1358,4.0,1160981657
20055,1359,2.0,1163327671
20055,1360,2.0,1171810356
20055,1361,4.0,1160547937
20055,1363,2.5,1163329274
20055,1364,2.5,1163555144
20055,1365,4.0,1163554535
20055,1366,3.5,1163329236
20055,1367,2.5,1163325935
20055,1368,3.0,1189585194
20055,1369,3.5,1163556188
20055,1370,2.5,1163121498
20055,1371,2.5,1173830663
20055,1372,4.0,1163472268
20055,1373,2.0,1169867698
20055,1374,4.0,1171354052
20055,1375,2.5,1171269477
20055,1376,4.0,1170909149
20055,1377,3.5,1163468690
20055,1378,2.5,1169880594
20055,1379,2.5,1163122162
20055,1380,4.5,1173832060
20055,1381,1.5,1171433515
20055,1382,2.0,1163124171
20055,1385,3.5,1163469263
20055,1386,2.5,1188277143
20055,1387,5.0,1160531594
20055,1388,3.0,1173832851
20055,1389,2.0,1171349182
20055,1391,2.0,1163324704
20055,1392,3.5,1161003926
20055,1393,4.0,1160533608
20055,1394,5.0,1170840931
20055,1395,3.5,1170898648
20055,1396,3.0,1163468629
20055,1398,2.0,1163313477
20055,1405,3.0,1163325642
20055,1406,4.0,1163554763
20055,1407,4.5,1163953500
20055,1408,4.0,1163468667
20055,1409,2.0,1163326508
20055,1411,3.5,1161004620
20055,1412,3.5,1160982072
20055,1413,3.5,1161073647
20055,1414,3.5,1163328663
20055,1415,4.0,1163554946
20055,1416,3.5,1163326790
20055,1419,5.0,1178153436
20055,1420,3.0,1160981119
